date,category,quantity
2026-08-27,HELADOS,27.0
2026-08-27,LIMPIEZA,18.0
2026-08-28,ABARROTES,71.0
2026-08-28,BEBIDAS,105.0
2026-08-28,GOLOSINAS,91.0
2026-08-28,HELADOS,31.0
2026-08-28,LIMPIEZA,14.0
2026-08-29,ABARROTES,71.0
2026-08-29,BEBIDAS,106.0
2026-08-29,GOLOSINAS,88.0
2026-08-29,HELADOS,42.0
2026-08-29,LIMPIEZA,27.0
2026-08-30,ABARROTES,76.0
2026-08-30,BEBIDAS,112.0
2026-08-30,GOLOSINAS,76.0
2026-08-30,HELADOS,28.0
2026-08-30,LIMPIEZA,27.0
2026-08-31,ABARROTES,62.0
2026-08-31,BEBIDAS,95.0
2026-08-31,GOLOSINAS,59.0
2026-08-31,HELADOS,26.0
2026-08-31,LIMPIEZA,9.0
2026-09-01,ABARROTES,56.0
2026-09-01,BEBIDAS,81.0
2026-09-01,GOLOSINAS,78.0
2026-09-01,HELADOS,26.0
2026-09-01,LIMPIEZA,17.0
2026-09-02,ABARROTES,38.0
2026-09-02,BEBIDAS,80.0
2026-09-02,GOLOSINAS,41.0
2026-09-02,HELADOS,25.0
2026-09-02,LIMPIEZA,14.0
2026-09-03,ABARROTES,73.0
2026-09-03,BEBIDAS,83.0
2026-09-03,GOLOSINAS,50.0
2026-09-03,HELADOS,18.0
2026-09-03,LIMPIEZA,20.0
2026-09-04,ABARROTES,62.0
2026-09-04,BEBIDAS,117.0
2026-09-04,GOLOSINAS,83.0
2026-09-04,HELADOS,30.0
2026-09-04,LIMPIEZA,19.0
2026-09-05,ABARROTES,62.0
2026-09-05,BEBIDAS,97.0
2026-09-05,GOLOSINAS,75.0
2026-09-05,HELADOS,40.0
2026-09-05,LIMPIEZA,18.0
2026-09-06,ABARROTES,53.0
2026-09-06,BEBIDAS,89.0
2026-09-06,GOLOSINAS,110.0
2026-09-06,HELADOS,22.0
2026-09-06,LIMPIEZA,10.0
2026-09-07,ABARROTES,34.0
2026-09-07,BEBIDAS,72.0
2026-09-07,GOLOSINAS,67.0
2026-09-07,HELADOS,29.0
2026-09-07,LIMPIEZA,20.0
2026-09-08,ABARROTES,57.0
2026-09-08,BEBIDAS,103.0
2026-09-08,GOLOSINAS,39.0
2026-09-08,HELADOS,20.0
2026-09-08,LIMPIEZA,14.0
2026-09-09,ABARROTES,31.0
2026-09-09,BEBIDAS,75.0
2026-09-09,GOLOSINAS,70.0
2026-09-09,HELADOS,11.0
2026-09-09,LIMPIEZA,13.0
2026-09-10,ABARROTES,61.0
2026-09-10,BEBIDAS,64.0
2026-09-10,GOLOSINAS,56.0
2026-09-10,HELADOS,13.0
2026-09-10,LIMPIEZA,11.0
2026-09-11,ABARROTES,43.0
2026-09-11,BEBIDAS,108.0
2026-09-11,GOLOSINAS,61.0
2026-09-11,HELADOS,28.0
2026-09-11,LIMPIEZA,10.0
2026-09-12,ABARROTES,55.0
2026-09-12,BEBIDAS,103.0
2026-09-12,GOLOSINAS,56.0
2026-09-12,HELADOS,27.0
2026-09-12,LIMPIEZA,16.0
2026-09-13,ABARROTES,27.0
2026-09-13,BEBIDAS,100.0
2026-09-13,GOLOSINAS,88.0
2026-09-13,HELADOS,29.0
2026-09-13,LIMPIEZA,8.0
2026-09-14,ABARROTES,60.0
2026-09-14,BEBIDAS,67.0
2026-09-14,GOLOSINAS,98.0
2026-09-14,HELADOS,13.0
2026-09-14,LIMPIEZA,14.0
2026-09-15,ABARROTES,53.0
2026-09-15,BEBIDAS,94.0
2026-09-15,GOLOSINAS,67.0
2026-09-15,HELADOS,25.0
2026-09-15,LIMPIEZA,16.0
