date,category,quantity
2026-05-12,CEREALES,0.0
2026-05-12,CHOCOLATES,0.0
2026-05-12,CONDIMENTOS Y SALSAS,0.0
2026-05-12,CONSERVAS,0.0
2026-05-12,CUIDADO BUCAL,8.0
2026-05-12,CUIDADO CAPILAR,0.0
2026-05-12,CUIDADO DEL BEBÉ,0.0
2026-05-12,DESECHABLES Y PAPEL,0.0
2026-05-12,DETERGENTES,0.0
2026-05-12,DETERGENTES Y LIMPIEZA,0.0
2026-05-12,DULCES,0.0
2026-05-12,EMBUTIDOS,0.0
2026-05-12,GALLETAS Y BIZCOCHOS,19.0
2026-05-12,GASEOSAS,27.0
2026-05-12,GOLOSINAS,60.0
2026-05-12,HARINAS,0.0
2026-05-12,HELADOS,0.0
2026-05-12,HIGIENE FEMENINA,0.0
2026-05-12,HIGIENE PERSONAL,0.0
2026-05-12,INFUSIONES,0.0
2026-05-12,JUGOS Y BEBIDAS,17.0
2026-05-12,LÁCTEOS,21.0
2026-05-12,MENESTRAS,0.0
2026-05-12,PANIFICADOS,0.0
2026-05-12,PAPEL HIGIÉNICO,0.0
2026-05-12,PASTAS,0.0
2026-05-12,PILAS Y BATERÍAS,0.0
2026-05-12,SNACKS,0.0
2026-05-12,SUAVIZANTES,0.0
2026-05-12,UNTABLES Y DULCES,0.0
2026-05-13,ABARROTES,31.0
2026-05-13,AGUA,0.0
2026-05-13,ALIMENTO PARA PERROS,0.0
2026-05-13,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-13,BEBIDAS EN POLVO,0.0
2026-05-13,BEBIDAS ENERGÉTICAS,0.0
2026-05-13,BEBIDAS ISOTÓNICAS,0.0
2026-05-13,CAFÉ,4.0
2026-05-13,CARNES Y EMBUTIDOS,0.0
2026-05-13,CEREALES,0.0
2026-05-13,CHOCOLATES,0.0
2026-05-13,CONDIMENTOS Y SALSAS,0.0
2026-05-13,CONSERVAS,0.0
2026-05-13,CUIDADO BUCAL,0.0
2026-05-13,CUIDADO CAPILAR,0.0
2026-05-13,CUIDADO DEL BEBÉ,0.0
2026-05-13,DESECHABLES Y PAPEL,6.0
2026-05-13,DETERGENTES,0.0
2026-05-13,DETERGENTES Y LIMPIEZA,0.0
2026-05-13,DULCES,0.0
2026-05-13,EMBUTIDOS,0.0
2026-05-13,GALLETAS Y BIZCOCHOS,7.0
2026-05-13,GASEOSAS,17.0
2026-05-13,GOLOSINAS,111.0
2026-05-13,HARINAS,0.0
2026-05-13,HELADOS,0.0
2026-05-13,HIGIENE FEMENINA,0.0
2026-05-13,HIGIENE PERSONAL,7.0
2026-05-13,INFUSIONES,0.0
2026-05-13,JUGOS Y BEBIDAS,0.0
2026-05-13,LÁCTEOS,0.0
2026-05-13,MENESTRAS,0.0
2026-05-13,PANIFICADOS,0.0
2026-05-13,PAPEL HIGIÉNICO,0.0
2026-05-13,PASTAS,0.0
2026-05-13,PILAS Y BATERÍAS,0.0
2026-05-13,SNACKS,0.0
2026-05-13,SUAVIZANTES,0.0
2026-05-13,UNTABLES Y DULCES,0.0
2026-05-14,ABARROTES,0.0
2026-05-14,AGUA,93.0
2026-05-14,ALIMENTO PARA PERROS,0.0
2026-05-14,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-14,BEBIDAS EN POLVO,0.0
2026-05-14,BEBIDAS ENERGÉTICAS,0.0
2026-05-14,BEBIDAS ISOTÓNICAS,0.0
2026-05-14,CAFÉ,0.0
2026-05-14,CARNES Y EMBUTIDOS,0.0
2026-05-14,CEREALES,0.0
2026-05-14,CHOCOLATES,0.0
2026-05-14,CONDIMENTOS Y SALSAS,0.0
2026-05-14,CONSERVAS,0.0
2026-05-14,CUIDADO BUCAL,12.0
2026-05-14,CUIDADO CAPILAR,0.0
2026-05-14,CUIDADO DEL BEBÉ,0.0
2026-05-14,DESECHABLES Y PAPEL,0.0
2026-05-14,DETERGENTES,0.0
2026-05-14,DETERGENTES Y LIMPIEZA,18.0
2026-05-14,DULCES,0.0
2026-05-14,EMBUTIDOS,0.0
2026-05-14,GALLETAS Y BIZCOCHOS,0.0
2026-05-14,GASEOSAS,270.0
2026-05-14,GOLOSINAS,0.0
2026-05-14,HARINAS,0.0
2026-05-14,HELADOS,0.0
2026-05-14,HIGIENE FEMENINA,0.0
2026-05-14,HIGIENE PERSONAL,0.0
2026-05-14,INFUSIONES,0.0
2026-05-14,JUGOS Y BEBIDAS,0.0
2026-05-14,LÁCTEOS,38.0
2026-05-14,MENESTRAS,0.0
2026-05-14,PANIFICADOS,0.0
2026-05-14,PAPEL HIGIÉNICO,0.0
2026-05-14,PASTAS,0.0
2026-05-14,PILAS Y BATERÍAS,0.0
2026-05-14,SNACKS,63.0
2026-05-14,SUAVIZANTES,0.0
2026-05-14,UNTABLES Y DULCES,0.0
2026-05-15,ABARROTES,58.0
2026-05-15,AGUA,47.0
2026-05-15,ALIMENTO PARA PERROS,0.0
2026-05-15,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-15,BEBIDAS EN POLVO,0.0
2026-05-15,BEBIDAS ENERGÉTICAS,0.0
2026-05-15,BEBIDAS ISOTÓNICAS,0.0
2026-05-15,CAFÉ,0.0
2026-05-15,CARNES Y EMBUTIDOS,0.0
2026-05-15,CEREALES,0.0
2026-05-15,CHOCOLATES,32.0
2026-05-15,CONDIMENTOS Y SALSAS,13.0
2026-05-15,CONSERVAS,0.0
2026-05-15,CUIDADO BUCAL,0.0
2026-05-15,CUIDADO CAPILAR,0.0
2026-05-15,CUIDADO DEL BEBÉ,0.0
2026-05-15,DESECHABLES Y PAPEL,4.0
2026-05-15,DETERGENTES,0.0
2026-05-15,DETERGENTES Y LIMPIEZA,0.0
2026-05-15,DULCES,0.0
2026-05-15,EMBUTIDOS,0.0
2026-05-15,GALLETAS Y BIZCOCHOS,50.0
2026-05-15,GASEOSAS,208.0
2026-05-15,GOLOSINAS,0.0
2026-05-15,HARINAS,0.0
2026-05-15,HELADOS,0.0
2026-05-15,HIGIENE FEMENINA,0.0
2026-05-15,HIGIENE PERSONAL,0.0
2026-05-15,INFUSIONES,0.0
2026-05-15,JUGOS Y BEBIDAS,0.0
2026-05-15,LÁCTEOS,0.0
2026-05-15,MENESTRAS,0.0
2026-05-15,PANIFICADOS,0.0
2026-05-15,PAPEL HIGIÉNICO,0.0
2026-05-15,PASTAS,0.0
2026-05-15,PILAS Y BATERÍAS,0.0
2026-05-15,SNACKS,0.0
2026-05-15,SUAVIZANTES,0.0
2026-05-15,UNTABLES Y DULCES,0.0
2026-05-16,ABARROTES,0.0
2026-05-16,AGUA,225.0
2026-05-16,ALIMENTO PARA PERROS,0.0
2026-05-16,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-16,BEBIDAS EN POLVO,0.0
2026-05-16,BEBIDAS ENERGÉTICAS,0.0
2026-05-16,BEBIDAS ISOTÓNICAS,0.0
2026-05-16,CAFÉ,0.0
2026-05-16,CARNES Y EMBUTIDOS,13.0
2026-05-16,CEREALES,0.0
2026-05-16,CHOCOLATES,0.0
2026-05-16,CONDIMENTOS Y SALSAS,0.0
2026-05-16,CONSERVAS,0.0
2026-05-16,CUIDADO BUCAL,0.0
2026-05-16,CUIDADO CAPILAR,14.0
2026-05-16,CUIDADO DEL BEBÉ,0.0
2026-05-16,DESECHABLES Y PAPEL,0.0
2026-05-16,DETERGENTES,0.0
2026-05-16,DETERGENTES Y LIMPIEZA,0.0
2026-05-16,DULCES,0.0
2026-05-16,EMBUTIDOS,0.0
2026-05-16,GALLETAS Y BIZCOCHOS,0.0
2026-05-16,GASEOSAS,115.0
2026-05-16,GOLOSINAS,86.0
2026-05-16,HARINAS,0.0
2026-05-16,HELADOS,0.0
2026-05-16,HIGIENE FEMENINA,0.0
2026-05-16,HIGIENE PERSONAL,0.0
2026-05-16,INFUSIONES,0.0
2026-05-16,JUGOS Y BEBIDAS,0.0
2026-05-16,LÁCTEOS,0.0
2026-05-16,MENESTRAS,0.0
2026-05-16,PANIFICADOS,0.0
2026-05-16,PAPEL HIGIÉNICO,0.0
2026-05-16,PASTAS,0.0
2026-05-16,PILAS Y BATERÍAS,0.0
2026-05-16,SNACKS,76.0
2026-05-16,SUAVIZANTES,5.0
2026-05-16,UNTABLES Y DULCES,0.0
2026-05-17,ABARROTES,5.0
2026-05-17,AGUA,161.0
2026-05-17,ALIMENTO PARA PERROS,0.0
2026-05-17,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-17,BEBIDAS EN POLVO,0.0
2026-05-17,BEBIDAS ENERGÉTICAS,0.0
2026-05-17,BEBIDAS ISOTÓNICAS,0.0
2026-05-17,CAFÉ,0.0
2026-05-17,CARNES Y EMBUTIDOS,0.0
2026-05-17,CEREALES,0.0
2026-05-17,CHOCOLATES,33.0
2026-05-17,CONDIMENTOS Y SALSAS,0.0
2026-05-17,CONSERVAS,0.0
2026-05-17,CUIDADO BUCAL,0.0
2026-05-17,CUIDADO CAPILAR,0.0
2026-05-17,CUIDADO DEL BEBÉ,0.0
2026-05-17,DESECHABLES Y PAPEL,0.0
2026-05-17,DETERGENTES,0.0
2026-05-17,DETERGENTES Y LIMPIEZA,14.0
2026-05-17,DULCES,0.0
2026-05-17,EMBUTIDOS,0.0
2026-05-17,GALLETAS Y BIZCOCHOS,0.0
2026-05-17,GASEOSAS,38.0
2026-05-17,GOLOSINAS,228.0
2026-05-17,HARINAS,0.0
2026-05-17,HELADOS,0.0
2026-05-17,HIGIENE FEMENINA,0.0
2026-05-17,HIGIENE PERSONAL,0.0
2026-05-17,INFUSIONES,0.0
2026-05-17,JUGOS Y BEBIDAS,0.0
2026-05-17,LÁCTEOS,0.0
2026-05-17,MENESTRAS,0.0
2026-05-17,PANIFICADOS,0.0
2026-05-17,PAPEL HIGIÉNICO,0.0
2026-05-17,PASTAS,0.0
2026-05-17,PILAS Y BATERÍAS,0.0
2026-05-17,SNACKS,195.0
2026-05-17,SUAVIZANTES,0.0
2026-05-17,UNTABLES Y DULCES,0.0
2026-05-18,ABARROTES,0.0
2026-05-18,AGUA,126.0
2026-05-18,ALIMENTO PARA PERROS,0.0
2026-05-18,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),13.0
2026-05-18,BEBIDAS EN POLVO,0.0
2026-05-18,BEBIDAS ENERGÉTICAS,0.0
2026-05-18,BEBIDAS ISOTÓNICAS,0.0
2026-05-18,CAFÉ,0.0
2026-05-18,CARNES Y EMBUTIDOS,0.0
2026-05-18,CEREALES,0.0
2026-05-18,CHOCOLATES,3.0
2026-05-18,CONDIMENTOS Y SALSAS,0.0
2026-05-18,CONSERVAS,0.0
2026-05-18,CUIDADO BUCAL,0.0
2026-05-18,CUIDADO CAPILAR,0.0
2026-05-18,CUIDADO DEL BEBÉ,0.0
2026-05-18,DESECHABLES Y PAPEL,0.0
2026-05-18,DETERGENTES,0.0
2026-05-18,DETERGENTES Y LIMPIEZA,17.0
2026-05-18,DULCES,0.0
2026-05-18,EMBUTIDOS,0.0
2026-05-18,GALLETAS Y BIZCOCHOS,0.0
2026-05-18,GASEOSAS,9.0
2026-05-18,GOLOSINAS,72.0
2026-05-18,HARINAS,0.0
2026-05-18,HELADOS,0.0
2026-05-18,HIGIENE FEMENINA,0.0
2026-05-18,HIGIENE PERSONAL,0.0
2026-05-18,INFUSIONES,0.0
2026-05-18,JUGOS Y BEBIDAS,0.0
2026-05-18,LÁCTEOS,0.0
2026-05-18,MENESTRAS,0.0
2026-05-18,PANIFICADOS,0.0
2026-05-18,PAPEL HIGIÉNICO,0.0
2026-05-18,PASTAS,0.0
2026-05-18,PILAS Y BATERÍAS,0.0
2026-05-18,SNACKS,124.0
2026-05-18,SUAVIZANTES,0.0
2026-05-18,UNTABLES Y DULCES,0.0
2026-05-19,ABARROTES,0.0
2026-05-19,AGUA,0.0
2026-05-19,ALIMENTO PARA PERROS,0.0
2026-05-19,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-19,BEBIDAS EN POLVO,0.0
2026-05-19,BEBIDAS ENERGÉTICAS,0.0
2026-05-19,BEBIDAS ISOTÓNICAS,0.0
2026-05-19,CAFÉ,0.0
2026-05-19,CARNES Y EMBUTIDOS,0.0
2026-05-19,CEREALES,0.0
2026-05-19,CHOCOLATES,0.0
2026-05-19,CONDIMENTOS Y SALSAS,0.0
2026-05-19,CONSERVAS,0.0
2026-05-19,CUIDADO BUCAL,0.0
2026-05-19,CUIDADO CAPILAR,0.0
2026-05-19,CUIDADO DEL BEBÉ,0.0
2026-05-19,DESECHABLES Y PAPEL,0.0
2026-05-19,DETERGENTES,0.0
2026-05-19,DETERGENTES Y LIMPIEZA,0.0
2026-05-19,DULCES,0.0
2026-05-19,EMBUTIDOS,0.0
2026-05-19,GALLETAS Y BIZCOCHOS,52.0
2026-05-19,GASEOSAS,0.0
2026-05-19,GOLOSINAS,71.0
2026-05-19,HARINAS,0.0
2026-05-19,HELADOS,0.0
2026-05-19,HIGIENE FEMENINA,0.0
2026-05-19,HIGIENE PERSONAL,0.0
2026-05-19,INFUSIONES,0.0
2026-05-19,JUGOS Y BEBIDAS,42.0
2026-05-19,LÁCTEOS,0.0
2026-05-19,MENESTRAS,0.0
2026-05-19,PANIFICADOS,0.0
2026-05-19,PAPEL HIGIÉNICO,0.0
2026-05-19,PASTAS,0.0
2026-05-19,PILAS Y BATERÍAS,0.0
2026-05-19,SNACKS,22.0
2026-05-19,SUAVIZANTES,0.0
2026-05-19,UNTABLES Y DULCES,0.0
2026-05-20,ABARROTES,17.0
2026-05-20,AGUA,0.0
2026-05-20,ALIMENTO PARA PERROS,0.0
2026-05-20,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-20,BEBIDAS EN POLVO,0.0
2026-05-20,BEBIDAS ENERGÉTICAS,0.0
2026-05-20,BEBIDAS ISOTÓNICAS,0.0
2026-05-20,CAFÉ,0.0
2026-05-20,CARNES Y EMBUTIDOS,0.0
2026-05-20,CEREALES,0.0
2026-05-20,CHOCOLATES,0.0
2026-05-20,CONDIMENTOS Y SALSAS,0.0
2026-05-20,CONSERVAS,0.0
2026-05-20,CUIDADO BUCAL,0.0
2026-05-20,CUIDADO CAPILAR,0.0
2026-05-20,CUIDADO DEL BEBÉ,0.0
2026-05-20,DESECHABLES Y PAPEL,0.0
2026-05-20,DETERGENTES,0.0
2026-05-20,DETERGENTES Y LIMPIEZA,18.0
2026-05-20,DULCES,0.0
2026-05-20,EMBUTIDOS,0.0
2026-05-20,GALLETAS Y BIZCOCHOS,58.0
2026-05-20,GASEOSAS,0.0
2026-05-20,GOLOSINAS,18.0
2026-05-20,HARINAS,0.0
2026-05-20,HELADOS,15.0
2026-05-20,HIGIENE FEMENINA,0.0
2026-05-20,HIGIENE PERSONAL,0.0
2026-05-20,INFUSIONES,0.0
2026-05-20,JUGOS Y BEBIDAS,0.0
2026-05-20,LÁCTEOS,0.0
2026-05-20,MENESTRAS,0.0
2026-05-20,PANIFICADOS,0.0
2026-05-20,PAPEL HIGIÉNICO,0.0
2026-05-20,PASTAS,0.0
2026-05-20,PILAS Y BATERÍAS,0.0
2026-05-20,SNACKS,30.0
2026-05-20,SUAVIZANTES,0.0
2026-05-20,UNTABLES Y DULCES,0.0
2026-05-21,ABARROTES,30.0
2026-05-21,AGUA,52.0
2026-05-21,ALIMENTO PARA PERROS,0.0
2026-05-21,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-21,BEBIDAS EN POLVO,0.0
2026-05-21,BEBIDAS ENERGÉTICAS,0.0
2026-05-21,BEBIDAS ISOTÓNICAS,0.0
2026-05-21,CAFÉ,0.0
2026-05-21,CARNES Y EMBUTIDOS,0.0
2026-05-21,CEREALES,0.0
2026-05-21,CHOCOLATES,8.0
2026-05-21,CONDIMENTOS Y SALSAS,0.0
2026-05-21,CONSERVAS,0.0
2026-05-21,CUIDADO BUCAL,9.0
2026-05-21,CUIDADO CAPILAR,10.0
2026-05-21,CUIDADO DEL BEBÉ,0.0
2026-05-21,DESECHABLES Y PAPEL,0.0
2026-05-21,DETERGENTES,0.0
2026-05-21,DETERGENTES Y LIMPIEZA,15.0
2026-05-21,DULCES,0.0
2026-05-21,EMBUTIDOS,0.0
2026-05-21,GALLETAS Y BIZCOCHOS,6.0
2026-05-21,GASEOSAS,34.0
2026-05-21,GOLOSINAS,61.0
2026-05-21,HARINAS,0.0
2026-05-21,HELADOS,0.0
2026-05-21,HIGIENE FEMENINA,0.0
2026-05-21,HIGIENE PERSONAL,0.0
2026-05-21,INFUSIONES,0.0
2026-05-21,JUGOS Y BEBIDAS,0.0
2026-05-21,LÁCTEOS,11.0
2026-05-21,MENESTRAS,0.0
2026-05-21,PANIFICADOS,0.0
2026-05-21,PAPEL HIGIÉNICO,0.0
2026-05-21,PASTAS,0.0
2026-05-21,PILAS Y BATERÍAS,0.0
2026-05-21,SNACKS,58.0
2026-05-21,SUAVIZANTES,0.0
2026-05-21,UNTABLES Y DULCES,0.0
2026-05-22,ABARROTES,0.0
2026-05-22,AGUA,118.0
2026-05-22,ALIMENTO PARA PERROS,0.0
2026-05-22,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-22,BEBIDAS EN POLVO,0.0
2026-05-22,BEBIDAS ENERGÉTICAS,0.0
2026-05-22,BEBIDAS ISOTÓNICAS,0.0
2026-05-22,CAFÉ,0.0
2026-05-22,CARNES Y EMBUTIDOS,0.0
2026-05-22,CEREALES,0.0
2026-05-22,CHOCOLATES,0.0
2026-05-22,CONDIMENTOS Y SALSAS,0.0
2026-05-22,CONSERVAS,0.0
2026-05-22,CUIDADO BUCAL,6.0
2026-05-22,CUIDADO CAPILAR,0.0
2026-05-22,CUIDADO DEL BEBÉ,0.0
2026-05-22,DESECHABLES Y PAPEL,0.0
2026-05-22,DETERGENTES,0.0
2026-05-22,DETERGENTES Y LIMPIEZA,5.0
2026-05-22,DULCES,0.0
2026-05-22,EMBUTIDOS,0.0
2026-05-22,GALLETAS Y BIZCOCHOS,27.0
2026-05-22,GASEOSAS,39.0
2026-05-22,GOLOSINAS,79.0
2026-05-22,HARINAS,0.0
2026-05-22,HELADOS,0.0
2026-05-22,HIGIENE FEMENINA,0.0
2026-05-22,HIGIENE PERSONAL,2.0
2026-05-22,INFUSIONES,0.0
2026-05-22,JUGOS Y BEBIDAS,0.0
2026-05-22,LÁCTEOS,4.0
2026-05-22,MENESTRAS,0.0
2026-05-22,PANIFICADOS,0.0
2026-05-22,PAPEL HIGIÉNICO,0.0
2026-05-22,PASTAS,0.0
2026-05-22,PILAS Y BATERÍAS,0.0
2026-05-22,SNACKS,0.0
2026-05-22,SUAVIZANTES,0.0
2026-05-22,UNTABLES Y DULCES,0.0
2026-05-23,ABARROTES,0.0
2026-05-23,AGUA,0.0
2026-05-23,ALIMENTO PARA PERROS,0.0
2026-05-23,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-23,BEBIDAS EN POLVO,0.0
2026-05-23,BEBIDAS ENERGÉTICAS,0.0
2026-05-23,BEBIDAS ISOTÓNICAS,0.0
2026-05-23,CAFÉ,0.0
2026-05-23,CARNES Y EMBUTIDOS,0.0
2026-05-23,CEREALES,0.0
2026-05-23,CHOCOLATES,48.0
2026-05-23,CONDIMENTOS Y SALSAS,0.0
2026-05-23,CONSERVAS,0.0
2026-05-23,CUIDADO BUCAL,0.0
2026-05-23,CUIDADO CAPILAR,5.0
2026-05-23,CUIDADO DEL BEBÉ,0.0
2026-05-23,DESECHABLES Y PAPEL,0.0
2026-05-23,DETERGENTES,0.0
2026-05-23,DETERGENTES Y LIMPIEZA,0.0
2026-05-23,DULCES,0.0
2026-05-23,EMBUTIDOS,0.0
2026-05-23,GALLETAS Y BIZCOCHOS,36.0
2026-05-23,GASEOSAS,0.0
2026-05-23,GOLOSINAS,112.0
2026-05-23,HARINAS,0.0
2026-05-23,HELADOS,0.0
2026-05-23,HIGIENE FEMENINA,0.0
2026-05-23,HIGIENE PERSONAL,16.0
2026-05-23,INFUSIONES,0.0
2026-05-23,JUGOS Y BEBIDAS,0.0
2026-05-23,LÁCTEOS,0.0
2026-05-23,MENESTRAS,0.0
2026-05-23,PANIFICADOS,0.0
2026-05-23,PAPEL HIGIÉNICO,0.0
2026-05-23,PASTAS,0.0
2026-05-23,PILAS Y BATERÍAS,0.0
2026-05-23,SNACKS,34.0
2026-05-23,SUAVIZANTES,0.0
2026-05-23,UNTABLES Y DULCES,0.0
2026-05-24,ABARROTES,20.0
2026-05-24,AGUA,284.0
2026-05-24,ALIMENTO PARA PERROS,0.0
2026-05-24,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-24,BEBIDAS EN POLVO,0.0
2026-05-24,BEBIDAS ENERGÉTICAS,0.0
2026-05-24,BEBIDAS ISOTÓNICAS,0.0
2026-05-24,CAFÉ,0.0
2026-05-24,CARNES Y EMBUTIDOS,0.0
2026-05-24,CEREALES,0.0
2026-05-24,CHOCOLATES,0.0
2026-05-24,CONDIMENTOS Y SALSAS,0.0
2026-05-24,CONSERVAS,13.0
2026-05-24,CUIDADO BUCAL,12.0
2026-05-24,CUIDADO CAPILAR,0.0
2026-05-24,CUIDADO DEL BEBÉ,0.0
2026-05-24,DESECHABLES Y PAPEL,0.0
2026-05-24,DETERGENTES,0.0
2026-05-24,DETERGENTES Y LIMPIEZA,0.0
2026-05-24,DULCES,0.0
2026-05-24,EMBUTIDOS,0.0
2026-05-24,GALLETAS Y BIZCOCHOS,0.0
2026-05-24,GASEOSAS,0.0
2026-05-24,GOLOSINAS,141.0
2026-05-24,HARINAS,0.0
2026-05-24,HELADOS,0.0
2026-05-24,HIGIENE FEMENINA,0.0
2026-05-24,HIGIENE PERSONAL,0.0
2026-05-24,INFUSIONES,0.0
2026-05-24,JUGOS Y BEBIDAS,16.0
2026-05-24,LÁCTEOS,37.0
2026-05-24,MENESTRAS,0.0
2026-05-24,PANIFICADOS,0.0
2026-05-24,PAPEL HIGIÉNICO,0.0
2026-05-24,PASTAS,0.0
2026-05-24,PILAS Y BATERÍAS,0.0
2026-05-24,SNACKS,177.0
2026-05-24,SUAVIZANTES,0.0
2026-05-24,UNTABLES Y DULCES,0.0
2026-05-25,ABARROTES,0.0
2026-05-25,AGUA,0.0
2026-05-25,ALIMENTO PARA PERROS,0.0
2026-05-25,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-25,BEBIDAS EN POLVO,0.0
2026-05-25,BEBIDAS ENERGÉTICAS,0.0
2026-05-25,BEBIDAS ISOTÓNICAS,0.0
2026-05-25,CAFÉ,0.0
2026-05-25,CARNES Y EMBUTIDOS,0.0
2026-05-25,CEREALES,0.0
2026-05-25,CHOCOLATES,0.0
2026-05-25,CONDIMENTOS Y SALSAS,0.0
2026-05-25,CONSERVAS,0.0
2026-05-25,CUIDADO BUCAL,0.0
2026-05-25,CUIDADO CAPILAR,0.0
2026-05-25,CUIDADO DEL BEBÉ,0.0
2026-05-25,DESECHABLES Y PAPEL,0.0
2026-05-25,DETERGENTES,0.0
2026-05-25,DETERGENTES Y LIMPIEZA,11.0
2026-05-25,DULCES,0.0
2026-05-25,EMBUTIDOS,0.0
2026-05-25,GALLETAS Y BIZCOCHOS,48.0
2026-05-25,GASEOSAS,43.0
2026-05-25,GOLOSINAS,0.0
2026-05-25,HARINAS,0.0
2026-05-25,HELADOS,0.0
2026-05-25,HIGIENE FEMENINA,0.0
2026-05-25,HIGIENE PERSONAL,0.0
2026-05-25,INFUSIONES,0.0
2026-05-25,JUGOS Y BEBIDAS,0.0
2026-05-25,LÁCTEOS,34.0
2026-05-25,MENESTRAS,0.0
2026-05-25,PANIFICADOS,0.0
2026-05-25,PAPEL HIGIÉNICO,0.0
2026-05-25,PASTAS,0.0
2026-05-25,PILAS Y BATERÍAS,0.0
2026-05-25,SNACKS,30.0
2026-05-25,SUAVIZANTES,0.0
2026-05-25,UNTABLES Y DULCES,0.0
2026-05-26,ABARROTES,35.0
2026-05-26,AGUA,17.0
2026-05-26,ALIMENTO PARA PERROS,0.0
2026-05-26,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-26,BEBIDAS EN POLVO,0.0
2026-05-26,BEBIDAS ENERGÉTICAS,0.0
2026-05-26,BEBIDAS ISOTÓNICAS,0.0
2026-05-26,CAFÉ,0.0
2026-05-26,CARNES Y EMBUTIDOS,0.0
2026-05-26,CEREALES,0.0
2026-05-26,CHOCOLATES,43.0
2026-05-26,CONDIMENTOS Y SALSAS,0.0
2026-05-26,CONSERVAS,0.0
2026-05-26,CUIDADO BUCAL,0.0
2026-05-26,CUIDADO CAPILAR,7.0
2026-05-26,CUIDADO DEL BEBÉ,0.0
2026-05-26,DESECHABLES Y PAPEL,0.0
2026-05-26,DETERGENTES,0.0
2026-05-26,DETERGENTES Y LIMPIEZA,0.0
2026-05-26,DULCES,0.0
2026-05-26,EMBUTIDOS,0.0
2026-05-26,GALLETAS Y BIZCOCHOS,0.0
2026-05-26,GASEOSAS,0.0
2026-05-26,GOLOSINAS,105.0
2026-05-26,HARINAS,0.0
2026-05-26,HELADOS,0.0
2026-05-26,HIGIENE FEMENINA,0.0
2026-05-26,HIGIENE PERSONAL,0.0
2026-05-26,INFUSIONES,0.0
2026-05-26,JUGOS Y BEBIDAS,0.0
2026-05-26,LÁCTEOS,3.0
2026-05-26,MENESTRAS,0.0
2026-05-26,PANIFICADOS,0.0
2026-05-26,PAPEL HIGIÉNICO,0.0
2026-05-26,PASTAS,0.0
2026-05-26,PILAS Y BATERÍAS,0.0
2026-05-26,SNACKS,25.0
2026-05-26,SUAVIZANTES,0.0
2026-05-26,UNTABLES Y DULCES,0.0
2026-05-27,ABARROTES,8.0
2026-05-27,AGUA,90.0
2026-05-27,ALIMENTO PARA PERROS,0.0
2026-05-27,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),0.0
2026-05-27,BEBIDAS EN POLVO,0.0
2026-05-27,BEBIDAS ENERGÉTICAS,0.0
2026-05-27,BEBIDAS ISOTÓNICAS,0.0
2026-05-27,CAFÉ,0.0
2026-05-27,CARNES Y EMBUTIDOS,0.0
2026-05-27,CEREALES,0.0
2026-05-27,CHOCOLATES,33.0
2026-05-27,CONDIMENTOS Y SALSAS,0.0
2026-05-27,CONSERVAS,0.0
2026-05-27,CUIDADO BUCAL,0.0
2026-05-27,CUIDADO CAPILAR,0.0
2026-05-27,CUIDADO DEL BEBÉ,0.0
2026-05-27,DESECHABLES Y PAPEL,0.0
2026-05-27,DETERGENTES,0.0
2026-05-27,DETERGENTES Y LIMPIEZA,29.0
2026-05-27,DULCES,0.0
2026-05-27,EMBUTIDOS,0.0
2026-05-27,GALLETAS Y BIZCOCHOS,52.0
2026-05-27,GASEOSAS,196.0
2026-05-27,GOLOSINAS,29.0
2026-05-27,HARINAS,0.0
2026-05-27,HELADOS,0.0
2026-05-27,HIGIENE FEMENINA,0.0
2026-05-27,HIGIENE PERSONAL,0.0
2026-05-27,INFUSIONES,0.0
2026-05-27,JUGOS Y BEBIDAS,0.0
2026-05-27,LÁCTEOS,17.0
2026-05-27,MENESTRAS,0.0
2026-05-27,PANIFICADOS,0.0
2026-05-27,PAPEL HIGIÉNICO,0.0
2026-05-27,PASTAS,0.0
2026-05-27,PILAS Y BATERÍAS,0.0
2026-05-27,SNACKS,0.0
2026-05-27,SUAVIZANTES,0.0
2026-05-27,UNTABLES Y DULCES,0.0
2026-05-28,ABARROTES,60.0
2026-05-28,AGUA,0.0
2026-05-28,ALIMENTO PARA PERROS,0.0
2026-05-28,BEBIDAS ALCOHÓLICAS (RESTRINGIDO),18.0
